year,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1979,Eureka,40.802071,-124.163673,54.10965658870508,9050.16077170418,49.72340901312037,52.72100627495722,51.95538049058756,56.46588134626355,1017.1493439817456,,,85.5660011409013,8.53550142612664,218.84517969195664,,0.8513149847094802,,,,59.439931545921276,800,Clear,sky is clear,01d
1979,Fresno,36.737798,-119.78712499999999,64.64904681331078,8925.766174801362,48.19091596164692,63.481381838691476,63.58916751269035,65.70828426395938,1014.7476593344613,,,59.90501974055274,5.29785222786238,230.11302876480542,27.77245283018868,0.800470588235294,,,,32.435081782289906,721,Haze,haze,50d
1979,Los Angeles,34.054908,-118.242643,67.19784703196348,,54.24486872146119,67.0276689497717,64.26345662100456,69.53495433789953,1014.3926940639269,,,67.3222602739726,4.177526255707762,161.56689497716894,,0.8707109004739336,,,,34.24440639269407,800,Clear,sky is clear,01d
1979,Palm Springs,33.830296,-116.545292,70.34748575336221,9954.362416107382,45.26068269888306,68.83359471164805,67.47233530886712,74.35466036015501,1013.6516981992249,,,47.06257123318897,4.949605653065876,227.30054707089127,30.447906976744186,0.5906818181818182,,0.2925,,29.401869158878505,800,Clear,sky is clear,01d
1979,Riverside,33.980601,-117.375494,63.46257648401827,,49.59375114155251,62.679500000000004,61.84504566210045,65.08515867579908,1014.5052511415525,,,65.03801369863014,3.1400502283105025,166.9041095890411,,0.7173551263001485,,0.11,,35.69748858447488,800,Clear,sky is clear,01d
1979,San Francisco,37.774929,-122.419415,57.83821917808219,,52.311272831050225,56.9336803652968,56.45175342465753,59.218910958904104,1016.2171232876713,,,82.82785388127854,8.533328767123288,235.96792237442924,,0.8829062087186261,,,,49.78230593607306,800,Clear,sky is clear,01d
1979,South Lake Tahoe,38.939926,-119.977187,43.42085762711865,9017.118997912317,30.372759322033897,40.74687344632768,41.51674124293785,45.39767570621469,1016.7866666666666,,,65.01954802259887,4.600077966101695,184.9813559322034,27.695736196319018,0.634016393442623,,0.7357859973579921,,45.681242937853106,800,Clear,sky is clear,01d
1980,Eureka,40.802071,-124.163673,53.760281001137656,8547.504025764896,49.39988054607509,52.43343117178612,51.59450056882821,56.19059613196815,1017.2998862343572,,,85.58589306029579,8.650990898748578,231.58179749715586,,0.8265565345080763,,,,58.743572241183166,500,Rain,light rain,10d
1980,Fresno,36.737798,-119.78712499999999,62.87313893844782,8164.104323953329,47.57321253345228,61.760960080285464,61.832976137377344,63.93638938447815,1014.9381132917039,,,61.41380463871543,5.389055530776093,233.89763603925067,27.05672131147541,0.8514285714285714,,,,33.68454504906334,520,Rain,light intensity shower rain,09d
1980,Los Angeles,34.054908,-118.242643,68.10552709471766,,54.610788934426225,68.06348929872495,65.0876320582878,70.49769239526411,1014.4162112932605,,,65.69558287795992,4.11107126593807,164.46220400728598,,1.0356435643564357,,,,34.135132058287795,803,Clouds,broken clouds,04d
1980,Palm Springs,33.830296,-116.545292,71.5929287419025,9914.455445544554,46.36441413797022,70.40346175701785,68.79684509603364,75.5530696670076,1013.5783611774066,,,46.18036140470508,5.180912603704966,227.91919536310945,31.640194174757283,0.6926958525345622,,,,28.592453687919082,804,Clouds,overcast clouds,04d
1980,Riverside,33.980601,-117.375494,64.8210894808743,,50.064137067395265,64.07811475409837,63.183818306010934,66.46980077413478,1014.5237932604736,,,63.037795992714024,3.153901411657559,171.2929189435337,,0.9602836879432624,,,,35.26605191256831,804,Clouds,overcast clouds,04d
1980,San Francisco,37.774929,-122.419415,57.22195013661202,,51.44514458105647,56.302299635701274,55.87880464480874,58.5727424863388,1016.351320582878,,,81.93180783242259,8.451977459016394,235.55362021857923,,0.831512027491409,,,,49.587773224043715,804,Clouds,overcast clouds,04d
1980,South Lake Tahoe,38.939926,-119.977187,42.60595112062169,9219.130434782608,31.12348124788828,39.64325149228517,40.63181214100687,44.62480121635319,1016.4618763374253,,,67.81923640049556,5.013816871269287,185.47235048992005,28.592860520094565,0.6592561983471075,,0.6412355212355213,,45.87656267597703,741,Fog,fog,50d
1981,Eureka,40.802071,-124.163673,54.65758836944128,8792.270531400965,50.207851767388824,53.48792474344356,52.51536145952109,57.07144355758267,1017.0381984036488,,,85.32576966932726,9.222615735461801,229.73021664766247,,0.8841387559808612,,,,62.09201824401368,741,Fog,fog,50d
1981,Fresno,36.737798,-119.787125,64.33336949228361,8387.928715534634,48.901737866249164,63.25860769402818,63.30097517333929,65.33266159695818,1014.3332587787967,,,62.34254081860881,5.364246253634534,233.3654663386267,26.266599999999997,0.7839660493827161,,,,36.369380451800495,800,Clear,sky is clear,01d
1981,Los Angeles,34.054908,-118.242643,69.26738470319636,,56.93198515981735,69.50359703196347,66.24541780821917,71.60664726027397,1013.951598173516,,,68.15764840182648,4.0384098173515985,163.67979452054794,,1.0149019607843137,,,,33.48253424657534,802,Clouds,scattered clouds,03d
1981,Palm Springs,33.830296,-116.545292,73.18506303236796,9748.496240601504,47.65511073253833,72.00492447473026,70.48659057353777,77.10708574673481,1013.0266893810335,,,45.49131175468484,4.958094264622373,225.4573537762635,29.8134375,0.5836220472440945,,,,30.379443498012492,804,Clouds,overcast clouds,04d
1981,Riverside,33.980601,-117.375494,65.91821004566211,10000.0,51.647651826484015,65.25668949771689,64.30964726027398,67.51441324200913,1014.0398401826484,,,64.01267123287671,3.1270878995433793,175.91860730593606,,0.6827392120075046,,,,34.887100456621006,801,Clouds,few clouds,02d
1981,San Francisco,37.774929,-122.419415,57.837144977168954,,52.3368093607306,56.95194063926941,56.40792351598173,59.241117579908675,1015.7941780821918,,,82.76723744292238,9.130744292237443,243.71723744292237,,0.7582311320754718,,,,51.98287671232877,803,Clouds,broken clouds,04d
1981,South Lake Tahoe,38.939926,-119.977187,44.52483794466403,9163.146192329072,31.298155844155843,41.81602710333145,42.5951112365895,46.608781479390174,1016.0636928289102,,,65.63636363636364,4.970077922077922,185.5040090344438,26.444628378378376,0.8248679867986799,,0.6779041095890411,,47.82619988706945,800,Clear,sky is clear,01d
1982,Eureka,40.802071,-124.163673,53.144206503137475,9146.967741935483,48.52696748431261,51.317626925270964,51.00989960068454,55.49728693667998,1016.6988020536223,,,84.69503707929265,9.714629777524245,229.93017683970336,,0.9046995708154506,,,,57.10188248716486,500,Rain,light rain,10d
1982,Fresno,36.737798,-119.78712500000002,61.79385847049602,8736.499068901303,48.413944687045124,60.64708095398051,60.8124308588064,62.77325271526146,1014.582017691188,,,65.79240846489755,5.446430410928228,229.93337812115104,25.041818181818183,0.9064779161947905,,,,39.81827342962714,804,Clouds,overcast clouds,04d
1982,Los Angeles,34.054908,-118.242643,66.39214269406393,,53.92595776255708,66.15529680365297,63.609481735159825,68.68379680365297,1014.2690639269406,,,67.47956621004566,4.2342522831050236,163.05947488584474,,0.8146930693069308,,,,41.41769406392694,804,Clouds,overcast clouds,04d
1982,Palm Springs,33.830296,-116.545292,69.31282249800752,9876.923076923076,47.713716270067174,68.2946601389047,66.6247182056245,73.11064442673347,1013.3634293521576,,,51.335648411704426,5.112353409996585,225.78253444153478,29.47313432835821,0.798265306122449,,,,36.846293977001025,803,Clouds,broken clouds,04d
1982,Riverside,33.980601,-117.375494,62.819608447488584,,50.29218264840183,62.11610388127853,61.123291095890416,64.5249794520548,1014.3778538812785,,,67.14132420091325,3.1814075342465755,170.70707762557078,,0.7707202881152461,,,,43.31803652968036,804,Clouds,overcast clouds,04d
1982,San Francisco,37.774929,-122.419415,56.31979908675799,,50.43827739726027,55.07690867579908,54.88169863013699,57.767818493150685,1015.8844748858447,,,81.4904109589041,8.841642694063927,235.68618721461186,,0.8831475748194014,,,,52.08470319634703,501,Rain,moderate rain,10d
1982,South Lake Tahoe,38.939926,-119.97718699999999,40.368562032206846,8872.253864930839,30.338315944658653,37.353505330006804,38.22415286913132,42.78034701746427,1016.283737809027,,,70.65774552052619,4.686316625085054,183.6822408709458,30.366496350364965,0.7675107296137339,,0.9441035474592522,,51.37729643910184,601,Snow,snow,13d
1983,Eureka,40.802071,-124.163673,55.189649543379,,50.74146917808219,54.01568835616438,53.357116438356165,57.282439497716894,1014.9658675799087,,,85.24783105022831,10.177009132420093,228.27545662100457,,0.9299055793991415,,,,62.85331050228311,801,Clouds,few clouds,02d
1983,Fresno,36.737798,-119.787125,64.17950570776256,,50.18992579908676,63.3637899543379,63.2850194063927,65.10967009132419,1013.7946347031964,,,64.13504566210045,4.778986301369863,233.80205479452056,,0.8635401831129197,,,,40.69337899543379,800,Clear,sky is clear,01d
1983,Los Angeles,34.054908,-118.242643,67.47866324200913,,56.70455251141553,67.62454337899544,64.90832420091324,69.54635502283105,1013.6785388127854,,,71.04646118721462,4.182239726027397,168.1480593607306,,1.1034362416107382,,,,39.0412100456621,800,Clear,sky is clear,01d
1983,Palm Springs,33.830296,-116.545292,70.31325,,50.087800228310506,69.48937671232876,67.67261986301371,74.14685045662101,1012.90399543379,,,53.8134703196347,4.44653196347032,229.88082191780822,,0.7413715277777778,,,,34.67305936073059,800,Clear,sky is clear,01d
1983,Riverside,33.980601,-117.375494,63.857036529680364,,52.769165525114154,63.42037557077625,62.19682305936074,65.55405251141552,1013.8698630136986,,,70.25924657534246,3.0809874429223747,174.64440639269407,,0.8955360281195079,,,,42.78527397260274,800,Clear,sky is clear,01d
1983,San Francisco,37.774929,-122.419415,58.8445502283105,,52.930393835616435,58.0686598173516,57.484874429223744,60.19919520547945,1014.6649543378995,,,81.56118721461188,9.371518264840182,235.03184931506848,,0.8664850746268656,,,,54.025,800,Clear,sky is clear,01d
1983,South Lake Tahoe,38.939926,-119.977187,41.88817694063927,,32.55725342465753,39.1956198630137,39.919227168949774,43.84594634703196,1015.364497716895,,,72.44440639269406,4.297415525114156,199.31095890410958,,0.7061023622047243,,0.7922540666150271,,54.60296803652968,800,Clear,sky is clear,01d
1984,Eureka,40.802071,-124.163673,53.0600704945992,8732.914923291492,48.59792950540079,51.469947697555426,50.92298692438886,55.29992836839113,1017.7495167708926,,,85.09880613985219,9.385530415008528,229.95656623081297,,0.8264071856287425,,,,53.17123365548607,711,Smoke,smoke,50d
1984,Fresno,36.737798,-119.78712500000002,64.82965401410816,8874.658987571991,47.426760721083866,63.7089519650655,63.714562758929574,65.95197738215205,1014.4924420557609,,,58.07490762512597,5.467428059567798,234.19572276340836,25.84921052631579,0.7153304904051173,,,,33.97111185757474,804,Clouds,overcast clouds,04d
1984,Los Angeles,34.054908,-118.242643,69.018639571949,,54.95867714025501,69.16049635701276,66.27398679417122,71.17766962659381,1013.6092896174863,,,64.2110655737705,4.261429872495446,162.63217213114754,,0.690394265232975,,,,31.116803278688526,803,Clouds,broken clouds,04d
1984,Palm Springs,33.830296,-116.545292,71.44522629554199,9688.297872340425,48.28338764426341,70.89110771667798,68.67780493324281,75.32903371803576,1013.1165422041186,,,48.44331296673455,4.809538357094365,213.74462548087803,30.921351351351348,0.6784905660377358,,,,32.00961756053406,804,Clouds,overcast clouds,04d
1984,Riverside,33.980601,-117.375494,65.26766446619622,7200.0,50.41699294331892,64.67522991122239,63.66959708627361,66.89139312542682,1013.7562030503074,,,62.32824948782154,3.1906043705895746,170.48315501934897,,0.57102,,,,34.40052356020942,804,Clouds,overcast clouds,04d
1984,San Francisco,37.774929,-122.419415,58.11247267759563,,51.68168260473588,57.14075136612022,56.67483948087431,59.539890710382515,1016.1043943533698,,,80.21516393442623,8.908428961748633,244.05532786885246,,0.7464462809917356,,,,44.52459016393443,800,Clear,sky is clear,01d
1984,South Lake Tahoe,38.939926,-119.977187,42.3960630099728,9440.774487471526,30.80384859474161,39.61493313689936,40.33483000906618,44.735254986400726,1016.9454895738894,,,67.38825929283772,4.653176563916591,180.42985040797825,30.197482014388488,0.5473362445414848,,0.6793188405797101,,46.35936083408885,804,Clouds,overcast clouds,04d
1985,Eureka,40.802071,-124.163673,51.93849258836944,8214.075993091537,47.50679475484607,50.11033181299886,49.73060661345496,54.343708095781075,1018.0989737742303,,,85.22474344355759,8.07308323831243,224.51801596351197,,0.6668680297397769,,,,51.56830102622577,800,Clear,sky is clear,01d
1985,Fresno,36.737798,-119.787125,63.04510096477451,8522.458062307429,47.27349450302894,61.95390397128113,61.988749158626874,64.1017724927081,1014.9416647969487,,,60.6313663899484,4.885999551267669,228.14280906439308,24.707741935483874,0.7601188118811881,,,,32.435158178146736,721,Haze,haze,50d
1985,Los Angeles,34.054908,-118.242643,67.03163242009133,,53.757494292237446,66.7614600456621,64.17259474885846,69.29701712328767,1014.7235159817352,,,65.75764840182649,4.256650684931507,163.80342465753424,,0.7281560283687943,,,,32.635958904109586,800,Clear,sky is clear,01d
1985,Palm Springs,33.830296,-116.545292,70.13715845751337,9365.243902439024,45.88465589807758,68.72042202252304,67.44225002843817,73.89767489477875,1013.8204982368331,,,47.35286088044591,4.816554430667728,227.4397679444887,28.11,0.5232212885154062,,,,29.784097372312594,800,Clear,sky is clear,01d
1985,Riverside,33.980601,-117.375494,63.36460730593607,,49.05486757990868,62.44464041095891,61.74962785388128,64.99059246575342,1014.7981735159817,,,63.47431506849315,3.3181232876712325,170.09977168949771,,0.5570636215334421,,,,33.64657534246575,800,Clear,sky is clear,01d
1985,San Francisco,37.774929,-122.419415,56.57359246575342,,50.5139497716895,55.328608447488584,55.154577625570774,58.00209132420091,1016.5623287671233,,,81.14109589041095,8.287616438356165,235.3595890410959,,0.7517291666666667,,,,47.32659817351598,800,Clear,sky is clear,01d
1985,South Lake Tahoe,38.939926,-119.977187,41.42748721445619,9281.118240146654,29.983819752244575,38.7576701897943,39.30237867939539,43.73316058643028,1017.4082282077509,,,67.80918286168883,4.43157404250483,177.21707012160473,30.249591836734695,0.4699182561307902,,0.8206233062330623,,42.41834299352199,800,Clear,sky is clear,01d
1986,Eureka,40.802071,-124.163673,53.99459835691465,8342.825443786982,49.80089799178457,52.82846188954815,51.80653925148334,56.35923664993154,1016.8014605203103,,,86.11775445002282,8.633911455956184,223.9499087174806,,0.8871353826030085,,,,58.54301688726609,701,Mist,mist,50d
1986,Fresno,36.737798,-119.787125,64.51920202588633,8385.007122507122,49.16837253798537,63.53351828925155,63.56155993247045,65.52694766460327,1014.7389983117614,,,61.46268992684299,5.019413618458075,229.51840180078784,22.082800000000002,1.0563230240549828,,,,33.280810354530104,701,Mist,mist,50d
1986,Los Angeles,34.054908,-118.242643,67.89293493150684,,55.90347031963471,67.91304794520549,64.89482191780822,70.23007305936072,1014.7158675799087,,,68.59212328767123,4.080518264840182,162.40388127853882,,0.9804255319148937,,,,34.576255707762556,804,Clouds,overcast clouds,04d
1986,Palm Springs,33.830296,-116.545292,71.67573587907717,9619.2700729927,46.66923173087851,70.52666666666667,68.96574610751222,75.4748846459825,1013.8579384020911,,,46.10478463461757,4.687465621093306,224.01079668144106,28.4,0.6396923076923077,,,,30.067848619161268,804,Clouds,overcast clouds,04d
1986,Riverside,33.980601,-117.375494,64.49687057749372,4533.333333333333,50.987055466788405,63.797998173932896,62.82496576124172,66.1318374800274,1014.7861218899794,,,65.08445560374344,3.1261161835197444,172.7316822643232,,0.7941896551724138,,,,34.42216388952294,804,Clouds,overcast clouds,04d
1986,San Francisco,37.774929,-122.419415,58.03439611872146,,52.65182305936073,57.28219748858447,56.66430821917808,59.40356735159818,1016.1764840182649,,,83.21529680365296,8.329875570776256,239.03493150684932,,0.9166945606694561,,,,52.14269406392694,802,Clouds,scattered clouds,03d
1986,South Lake Tahoe,38.939926,-119.97718699999999,44.003198592029065,9512.479201331114,31.324825706824114,41.252291359146135,42.14810605200409,45.955900987850576,1016.7238560236176,,,65.21062790961734,4.800580220279323,182.2342454865448,30.573009708737864,0.911170431211499,,0.7983206106870229,,43.5737481548768,802,Clouds,scattered clouds,03d
1987,Eureka,40.802071,-124.163673,54.117331508723915,8368.371361132966,49.299687535636906,52.66672026456836,51.80181548637245,56.61158626981412,1017.0468696544646,,,84.26422625156802,9.076389554111072,226.85996122704984,,0.8843536931818182,,,,56.450222374273004,802,Clouds,scattered clouds,03d
1987,Fresno,36.737798,-119.78712500000002,63.87895471953142,9021.649831649831,48.50488623563866,62.73353908537959,62.89129421040775,64.86451453029962,1014.6325749042577,,,61.4407524217166,4.971843883757603,229.17368776751522,23.39190476190476,0.7802146690518783,,,,34.543140346924986,801,Clouds,few clouds,02d
1987,Los Angeles,34.054908,-118.242643,67.19440753424658,,54.721729452054795,67.02215296803654,64.33445662100456,69.47146917808219,1014.5203196347032,,,67.61552511415525,4.256538812785388,167.83173515981736,,0.7441019417475728,,,,36.37534246575343,804,Clouds,overcast clouds,04d
1987,Palm Springs,33.830296,-116.545292,70.61887282249802,9855.364238410595,46.13753159512695,69.2639462598201,67.89949220084253,74.44814414209269,1013.707958556302,,,46.927701241033816,4.802709780257315,219.2416030968917,30.163333333333334,0.6687559808612441,,,,31.11237618125925,803,Clouds,broken clouds,04d
1987,Riverside,33.980601,-117.375494,63.56457948191259,5828.571428571428,49.86582448933014,62.77522423827457,61.94660390277302,65.18487504279356,1014.5858724181217,,,64.82802693141618,3.2370215679561793,173.5143215793678,,0.645258493353028,,,,37.312678306516034,804,Clouds,overcast clouds,04d
1987,San Francisco,37.774929,-122.419415,57.91828310502283,,51.76802397260274,56.9441404109589,56.57062328767123,59.25609703196347,1016.1736301369863,,,80.93356164383562,8.512004566210045,235.58413242009132,,0.7751894563426689,,,,51.05205479452055,804,Clouds,overcast clouds,04d
1987,South Lake Tahoe,38.939926,-119.97718700000001,43.68792076966611,9447.300944669365,30.376814940577248,41.00274023769101,41.7245376344086,45.78497453310696,1017.013921901528,,,64.28421052631579,4.314243350311262,179.29100169779286,27.857117117117117,0.5288580750407831,,0.7060849056603773,,48.405206564799094,803,Clouds,broken clouds,04d
1988,Eureka,40.802071,-124.16367299999999,53.034503183265116,7983.736263736264,48.58602091859937,51.51408026375625,50.65816052751251,55.50440427467031,1018.4645293315143,,,85.24954524783993,8.18462255570714,223.27910413824466,,0.768920539730135,,,,56.09606639381537,804,Clouds,overcast clouds,04d
1988,Fresno,36.737798,-119.787125,64.49019667340976,8877.041149575442,48.05917621937514,63.428858170375364,63.38616655428186,65.5412924252641,1015.4511126095751,,,59.84063834569566,4.826693639020005,231.3977298269274,24.428,0.7480125523012553,,0.11,,30.130141604855023,804,Clouds,overcast clouds,04d
1988,Los Angeles,34.054908,-118.242643,68.17340733151184,,54.28341416211293,68.12154599271403,65.13967213114753,70.58772540983605,1014.9755236794172,,,65.01775956284153,4.26537795992714,164.95719489981786,,0.8768513119533528,,,,31.374772313296905,804,Clouds,overcast clouds,04d
1988,Palm Springs,33.830296,-116.545292,71.83549494260711,9782.752293577982,45.63809978406637,70.61113762927606,69.05223093533355,75.72229344243664,1014.1822934424366,,,44.000113649278326,4.673032162745767,217.58404364132286,32.04190476190476,0.5786925795053004,,,,27.104898283895896,804,Clouds,overcast clouds,04d
1988,Riverside,33.980601,-117.375494,64.37894581056467,7400.0,49.26851662112933,63.57695469034608,62.80006944444445,65.9372723132969,1015.0398451730418,,,61.900842440801455,3.295644353369763,173.07388433515482,,0.6965287769784172,,,,30.97643442622951,804,Clouds,overcast clouds,04d
1988,San Francisco,37.774929,-122.419415,57.79902550091075,,51.60938638433515,56.816462887067395,56.42479052823315,59.162962204007286,1017.122723132969,,,80.97290528233151,8.385558970856103,239.50671675774134,,0.6690423572744015,,,,48.28119307832423,802,Clouds,scattered clouds,03d
1988,South Lake Tahoe,38.939926,-119.977187,44.13334919555858,9406.509945750453,30.919851574892363,41.39397122139135,42.15822116474054,46.31144572852934,1017.8414910491729,,,64.281441196465,4.448914570586902,181.95796510310447,27.663333333333334,0.5728697571743929,,0.6594912559618442,,42.23895309313392,800,Clear,sky is clear,01d
1989,Eureka,40.802071,-124.16367299999999,52.42923304843305,8079.245283018868,48.30196125356126,50.887270655270655,50.12177663817664,54.79572535612535,1018.3879202279202,,,86.20957264957265,7.884049002849003,215.64102564102564,,0.6773534072900159,,0.3934285714285714,,54.452193732193734,802,Clouds,scattered clouds,03d
1989,Fresno,36.737798,-119.787125,63.418827562949645,8570.134874759153,47.85380283273381,62.26522257194245,62.3132464028777,64.52454698741008,1015.4988758992806,,,61.61578237410072,5.153620728417266,239.14309802158274,29.226666666666663,0.7540524781341107,,,,27.59700989208633,804,Clouds,overcast clouds,04d
1989,Los Angeles,34.054908,-118.242643,67.92470776255708,,53.3118595890411,67.67368378995434,64.83474657534246,70.40495205479452,1014.99600456621,,,63.326369863013696,4.164051369863014,161.14760273972604,,0.5139330543933054,,,,31.46027397260274,500,Rain,light rain,10d
1989,Palm Springs,33.830296,-116.545292,71.887075729927,9818.536585365853,43.92356409671533,70.45641765510949,69.09253649635036,75.72037979014598,1014.0078695255474,,,41.480611313868614,4.999816377737226,226.59192518248176,30.494,0.47709251101321587,,,,25.278284671532848,803,Clouds,broken clouds,04d
1989,Riverside,33.980601,-117.375494,64.32738530015979,6480.0,48.557629536635474,63.397815567222096,62.73334398539147,65.86868066651449,1015.0456516776992,,,60.601346724492124,3.2807874914403103,171.7549646199498,,0.5169346733668342,,,,30.241839762611274,500,Rain,light rain,10d
1989,San Francisco,37.774929,-122.419415,57.04386757990868,,51.47928196347032,55.996737442922374,55.6050799086758,58.46357534246575,1017.1031963470319,,,82.54349315068494,8.159068493150686,232.5208904109589,,0.6091712707182321,,,,46.689611872146116,803,Clouds,broken clouds,04d
1989,South Lake Tahoe,38.939926,-119.977187,42.25727241732015,9670.314465408805,30.251597908853277,39.515493806114335,40.25275258552108,44.33588021366064,1017.75815433572,,,66.92942379815888,4.775103989089669,182.78270257983863,27.35985294117647,0.5874789915966386,,0.7200530035335689,,40.482554835776796,803,Clouds,broken clouds,04d
1990,Eureka,40.802071,-124.16367299999999,53.076523522041235,8651.128914785142,48.86870372479781,51.41804989178722,50.83457910923796,55.520473858070396,1018.1838478186581,,,85.9304020959107,8.329661692675703,228.16402779359836,,0.7661897356143079,,0.6,,56.29764210046702,500,Rain,light rain,10d
1990,Fresno,36.737798,-119.787125,63.80095665843251,8754.118715929739,46.64397821693241,62.58467549966315,62.65323152930609,64.89852795867955,1015.0165057264766,,,58.10004491354143,5.143423534695711,236.50044913541433,23.391428571428573,0.8222486772486772,,,,26.68538064226364,721,Haze,haze,50d
1990,Los Angeles,34.054908,-118.242643,67.99113356164384,,52.560582191780824,67.75705593607307,65.06657077625572,70.29900456621004,1014.5743150684932,,,61.653082191780825,4.301795662100457,166.00422374429223,,0.7457758620689655,,,,30.59212328767123,800,Clear,sky is clear,01d
1990,Palm Springs,33.830296,-116.545292,71.15261529680366,9807.547169811322,43.912196347031966,69.75231621004566,68.42627054794521,74.96698287671234,1013.7385844748859,,,42.24668949771689,5.002463470319635,225.83869863013697,38.309672131147536,0.5141198501872659,,0.20777777777777778,,26.665182648401828,800,Clear,sky is clear,01d
1990,Riverside,33.980601,-117.375494,64.49452802191531,9000.0,47.82305330441731,63.57601986074649,62.86166533500742,66.14230909713503,1014.6608834607921,,,59.0523912795343,3.2999611916447895,173.32393562378724,43.84,0.6484745762711864,,0.14,,31.782559068599475,800,Clear,sky is clear,01d
1990,San Francisco,37.774929,-122.419415,57.529828767123284,,51.477778538812785,56.41525570776256,56.09769178082192,58.94810616438356,1016.7512557077625,,,81.29623287671232,8.584213470319636,248.30102739726027,,0.6652088452088453,,,,46.41678082191781,802,Clouds,scattered clouds,03d
